net_profit,net_pct,max_dd_pct,win_rate,sharpe,profit_factor,trades,largest_loss,leverage,capital_pct,max_trades,max_drawdown_pct,target_goal_value
170.90175532511364,73.03493817312548,13.641118127702576,71.875,10.19537800439665,3.142061959799819,32,-26.244837374200007,6,15,4,10,12
175.4258773673857,74.96832366127595,10.728260303991316,68.75,10.419060500394963,3.3673928134630793,32,-19.79557150024399,6,15,4,10,15
126.02260916069736,53.8558158806399,14.908692560992742,70.37037037037037,9.609281123396714,2.819762461016029,27,-19.43593157160594,6,15,4,10,18
162.17789065804388,69.30679087950593,15.515962516979535,71.875,9.661788735363986,2.880250624552307,32,-29.319722147183796,6,15,4,12,12
107.15958333989549,45.79469373499807,16.181583356286534,60.71428571428571,7.184772658343726,2.288622220559241,28,-26.150520195674996,6,15,4,12,15
41.154540334791335,17.587410399483478,14.81431871231199,62.06896551724138,4.218304445309249,1.3213039216866775,29,-31.429992609104335,6,15,4,12,18
153.27199941188076,65.5008544495217,15.033203649290613,75.67567567567568,9.18321839932537,2.034906258290755,37,-53.48544565392044,6,15,4,100,12
169.8303140947713,72.57705730545781,5.634786398138822,67.85714285714286,10.997125294142096,4.561764375510971,28,-16.41532941113561,6,15,4,100,15
119.25107725669287,50.961998827646525,16.504610324962265,70.37037037037037,8.604140843338739,2.6110210794367252,27,-24.238348107306287,6,15,4,100,18
178.33317017055995,76.21075648314527,10.512048996509165,72.72727272727273,9.773758063030481,2.7304686240234477,33,-26.457607193577882,6,18,3,10,12
132.56954020653916,56.653649660914176,13.90141417247468,70.37037037037037,8.0954651027886,2.4047400520250863,27,-29.24577433417255,6,18,3,10,15
156.57634641320243,66.91296855265061,11.071009118649544,66.66666666666666,8.17732476835703,2.592675672847196,30,-24.382124527063713,6,18,3,10,18
164.06117197734176,70.11161195612897,13.610704817235694,72.72727272727273,9.029198401617887,2.402903077926279,33,-35.05064808810391,6,18,3,12,12
129.97125726929085,55.54327233730378,14.512886647784166,70.37037037037037,7.94658539048122,2.347043231103704,27,-32.65357864625001,6,18,3,12,15
146.51819303162608,62.614612406677814,12.832465328912152,66.66666666666666,7.7303835321532155,2.5249233770644124,27,-25.78389382009285,6,18,3,12,18
173.56604168554114,74.1735220878381,11.008090712158559,73.33333333333333,9.31088503618832,2.639600188755864,30,-25.996495401424735,6,18,3,100,12
88.13585765736799,37.66489643477265,34.84744766511395,80.0,5.585016271065809,1.4146778906490223,30,-77.16499374430079,6,18,3,100,15
216.01380447546507,92.31359165618164,6.708033898554438,69.23076923076923,11.040205473646592,4.667110499706445,26,-21.952100088804617,6,18,3,100,18
298.80265658668867,127.69344298576439,11.302653751258518,73.33333333333333,11.609772329738117,2.657658423382749,45,-34.777204823810756,6,18,4,10,12
228.25106324699078,97.54318942179093,11.095343435979032,68.75,10.788121609461752,3.530928639467653,32,-24.382124527063713,6,18,4,10,18
197.2364379677954,84.28907605461342,15.842352201445188,70.96774193548387,10.74113742731765,3.0353349455703866,31,-29.24577433417255,6,18,4,10,15
282.4398527224695,120.70079176173908,12.767344858877108,73.33333333333333,11.113361826688951,2.462596035713124,45,-37.21931004129132,6,18,4,12,12
194.26678552650938,83.0199938147476,16.4391755463969,70.96774193548387,10.5734271939433,2.9622866477806338,31,-32.65357864625001,6,18,4,12,15
219.00956945255155,93.593833099381,12.856312959895025,68.75,10.378166277876389,3.2745960327932613,32,-25.78389382009285,6,18,4,12,18
335.4898614550299,143.37173566454268,11.005678934616501,78.94736842105263,12.035130402033978,3.467591373519084,38,-36.3232368013065,6,18,4,100,12
158.29433794560077,67.64715296820546,17.87560379302414,75.75757575757575,9.418068073428822,1.9927701354888414,33,-67.64638210280243,6,18,4,100,15
213.16384353154976,91.09565962886742,6.708033898554438,67.85714285714286,10.919623013985667,4.4156985000820725,28,-21.749759632145615,6,18,4,100,18
294.6855859775826,125.93401110153101,16.81935566964586,68.42105263157895,9.828866489105359,2.8679200276815022,38,-45.71493935577066,6,22,3,10,12
215.30902184345422,92.01240249720266,13.469322351274574,72.72727272727273,9.317860378127993,2.505383491735003,33,-32.075876701439874,6,22,3,10,15
286.61799081584456,122.48632086147204,13.4726584751893,80.55555555555556,13.81623977385381,2.6975276470720995,36,-47.124016647782376,6,22,3,10,18
294.6855859775826,125.93401110153101,16.81935566964586,68.42105263157895,9.828866489105359,2.8679200276815022,38,-45.71493935577066,6,22,3,12,12
227.67284784312793,97.29608882184954,12.858673227449113,72.72727272727273,9.770730645579455,2.6076970574810474,33,-36.97335519980184,6,22,3,12,15
113.72663444818816,48.60112583255904,16.9170971155468,66.66666666666666,6.476820032808769,1.861891482663314,30,-32.2554717644846,6,22,3,12,18
227.86441925919368,97.37795694837337,22.859496840445065,74.35897435897436,7.963615150335295,1.8968210540342152,39,-103.76459713829254,6,22,3,100,12
220.94776487104215,94.4221217397616,13.444465710863723,73.33333333333333,9.342197570314827,2.5164432559645333,30,-36.4655274165305,6,22,3,100,15
35.0986349468733,14.999416643962949,42.42765682920741,77.77777777777779,3.466971382591626,1.144614281181725,27,-88.83327804038413,6,22,3,100,18
402.5708868494417,172.03884053394944,19.514435330183744,68.0,12.34420168853964,2.8369457667911386,50,-45.46342821653299,6,22,4,10,12
396.5091342996802,169.44834799131633,13.8254615198844,72.72727272727273,10.718924697607426,2.544172559321449,44,-44.94603809357999,6,22,4,10,15
117.53443768835727,50.22839217451166,37.68740357468943,65.9090909090909,6.094558478827568,1.4361366024407174,44,-60.32920507883679,6,22,4,10,18
390.9528539614971,167.07386921431498,19.514435330183744,68.0,12.145793940163594,2.7263720868608265,50,-45.46342821653299,6,22,4,12,12
420.1904193873045,179.56855529371987,13.81436225373635,73.33333333333333,11.220783792013204,2.5791983569677024,45,-52.99998953765713,6,22,4,12,15
196.9759463913151,84.17775486808338,19.20575155605318,68.96551724137932,9.662923251255664,2.701872892334609,29,-35.18141475934936,6,22,4,12,18
491.58212250013986,210.0778301282649,15.219374848905492,79.59183673469387,14.519348539593908,3.3604457622700514,49,-71.33525967478406,6,22,4,100,12
477.30829470534877,203.9779037202345,13.455714235335353,78.94736842105263,11.803778251303024,3.3299766345796895,38,-57.02118541832755,6,22,4,100,15
161.54092906543968,69.03458507070071,21.579723653478876,73.52941176470588,8.198329535601601,1.70983594353091,34,-82.32146043520191,6,22,4,100,18
135.5568135486589,57.93026220028159,16.430052118705426,80.0,8.153820788142806,2.00312730785261,30,-53.78801635596477,7,15,3,10,12
131.08289214567492,56.01832997678415,11.794854518563909,63.33333333333333,8.038658641321723,2.379561802970491,30,-24.02380711854697,7,15,3,10,15
149.7470401725073,63.994461612182604,11.794959812178973,63.33333333333333,8.038182737992946,2.499186388702398,30,-25.252821412636333,7,15,3,10,18
135.5568135486589,57.93026220028159,16.430052118705426,80.0,8.153820788142806,2.00312730785261,30,-53.78801635596477,7,15,3,12,12
122.34424621077625,52.28386590204113,13.09521306237104,66.66666666666666,7.549517111192798,2.360411677304093,27,-24.87902894815079,7,15,3,12,15
